batch_id,elapsed_time_h,ml_anomaly_score,ml_threshold,is_ml_anomaly
ASSESS_001,163,0.4571896352680834,0.5548645973279172,False
ASSESS_001,164,0.4518532393147573,0.5548645973279172,False
ASSESS_001,165,0.5282948413246313,0.5548645973279172,False
ASSESS_001,166,0.48847203465736644,0.5548645973279172,False
ASSESS_001,167,0.4512151887010091,0.5548645973279172,False
ASSESS_001,168,0.5280263218845442,0.5548645973279172,False
ASSESS_001,169,0.530484551415999,0.5548645973279172,False
ASSESS_001,170,0.5910798595750972,0.5548645973279172,True
ASSESS_001,171,0.5853398904391595,0.5548645973279172,True
ASSESS_001,172,0.5722583355709221,0.5548645973279172,True
ASSESS_001,173,0.5777341615572334,0.5548645973279172,True
ASSESS_001,174,0.5753798400993883,0.5548645973279172,True
ASSESS_001,175,0.5891920823656993,0.5548645973279172,True
ASSESS_001,176,0.6213976950189457,0.5548645973279172,True
ASSESS_001,177,0.5847799129050468,0.5548645973279172,True
ASSESS_001,178,0.584456959753934,0.5548645973279172,True
ASSESS_001,179,0.5858656047297279,0.5548645973279172,True
ASSESS_001,180,0.5863242070064725,0.5548645973279172,True
ASSESS_001,181,0.5772494426778516,0.5548645973279172,True
ASSESS_001,182,0.5868129649116355,0.5548645973279172,True
ASSESS_001,183,0.5943849307915201,0.5548645973279172,True
ASSESS_001,184,0.5910201968458426,0.5548645973279172,True
ASSESS_001,185,0.577606429077765,0.5548645973279172,True
ASSESS_001,186,0.5951516908868992,0.5548645973279172,True
ASSESS_001,187,0.5883230203307324,0.5548645973279172,True
ASSESS_001,188,0.5714888599747145,0.5548645973279172,True
ASSESS_001,189,0.5908545908536185,0.5548645973279172,True
ASSESS_001,190,0.5853598868773224,0.5548645973279172,True
ASSESS_001,191,0.5341578526859562,0.5548645973279172,False
ASSESS_001,192,0.4764438003441564,0.5548645973279172,False
ASSESS_001,193,0.4472318803262113,0.5548645973279172,False
ASSESS_001,194,0.5155080962324629,0.5548645973279172,False
ASSESS_001,195,0.4978293882940191,0.5548645973279172,False
ASSESS_001,196,0.4429797417643352,0.5548645973279172,False
ASSESS_001,197,0.4317832804497317,0.5548645973279172,False
ASSESS_001,198,0.4806579225721491,0.5548645973279172,False
ASSESS_001,199,0.47523945978007703,0.5548645973279172,False
ASSESS_001,200,0.5077531252586297,0.5548645973279172,False
ASSESS_001,201,0.5265823926215148,0.5548645973279172,False
ASSESS_001,202,0.5016601508842266,0.5548645973279172,False
ASSESS_001,203,0.47349883911174145,0.5548645973279172,False
ASSESS_001,204,0.5051183887606726,0.5548645973279172,False
ASSESS_001,205,0.5215392986278978,0.5548645973279172,False
ASSESS_001,206,0.4646786170159671,0.5548645973279172,False
ASSESS_001,207,0.4774593261876388,0.5548645973279172,False
ASSESS_001,208,0.4663584224393178,0.5548645973279172,False
ASSESS_001,209,0.45052316283014227,0.5548645973279172,False
ASSESS_001,210,0.4702417164837771,0.5548645973279172,False
ASSESS_001,211,0.4575424410222441,0.5548645973279172,False
ASSESS_001,212,0.490608942406263,0.5548645973279172,False
ASSESS_001,213,0.4557896629050818,0.5548645973279172,False
ASSESS_001,214,0.45894442835900184,0.5548645973279172,False
ASSESS_001,215,0.5337041766156466,0.5548645973279172,False
ASSESS_001,216,0.4817813226938606,0.5548645973279172,False
ASSESS_001,217,0.543467499520924,0.5548645973279172,False
ASSESS_001,218,0.4806368231420444,0.5548645973279172,False
ASSESS_001,219,0.5638113957730578,0.5548645973279172,True
ASSESS_001,220,0.4818747217950674,0.5548645973279172,False
ASSESS_001,221,0.5688808969753715,0.5548645973279172,True
ASSESS_001,222,0.488858469808054,0.5548645973279172,False
ASSESS_001,223,0.4595569371777114,0.5548645973279172,False
ASSESS_001,224,0.46708452018892926,0.5548645973279172,False
ASSESS_001,225,0.4689704017332626,0.5548645973279172,False
ASSESS_001,226,0.4671479092406668,0.5548645973279172,False
ASSESS_001,227,0.46528271793239184,0.5548645973279172,False
ASSESS_001,228,0.46716795415951856,0.5548645973279172,False
ASSESS_001,229,0.4103583265295171,0.5548645973279172,False
ASSESS_001,230,0.45209527643241537,0.5548645973279172,False
ASSESS_001,231,0.5616249813147625,0.5548645973279172,True
ASSESS_001,232,0.5121612922539933,0.5548645973279172,False
ASSESS_001,233,0.4950108937223055,0.5548645973279172,False
ASSESS_001,234,0.445850114409869,0.5548645973279172,False
ASSESS_001,235,0.441322856964539,0.5548645973279172,False
ASSESS_001,236,0.5820621880444516,0.5548645973279172,True
ASSESS_001,237,0.47744083758184513,0.5548645973279172,False
ASSESS_001,238,0.4382769393405445,0.5548645973279172,False
ASSESS_001,239,0.4450689813411924,0.5548645973279172,False
ASSESS_001,240,0.46499419933251945,0.5548645973279172,False
